ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
TLS,Timor-Leste,urban,Drinking water,2021,1.54608,6473.02811,Limited service
TLS,Timor-Leste,total,Sanitation,2021,11.62849,153605.61317,Open defecation
TLS,Timor-Leste,rural,Sanitation,2021,17.02436,153605.60802,Open defecation
TLS,Timor-Leste,urban,Sanitation,2021,0,0,Open defecation
TLS,Timor-Leste,total,Drinking water,2021,3.40242,44944.01729,Surface water
TLS,Timor-Leste,rural,Drinking water,2021,4.96201,44770.70694,Surface water
TLS,Timor-Leste,urban,Drinking water,2021,0.04139,173.30886,Surface water
TLS,Timor-Leste,total,Sanitation,2021,16.24753,214620.43742,Unimproved
TLS,Timor-Leste,rural,Sanitation,2021,20.49171,184890.39492,Unimproved
TLS,Timor-Leste,urban,Sanitation,2021,7.10103,29730.05388,Unimproved
TLS,Timor-Leste,total,Drinking water,2021,9.15623,120948.53403,Unimproved
TLS,Timor-Leste,rural,Drinking water,2021,13.05623,117802.34819,Unimproved
TLS,Timor-Leste,urban,Drinking water,2021,0.75147,3146.1986,Unimproved
TLS,Timor-Leste,total,Sanitation,2022,58.37835,783026.51652,At least basic
TLS,Timor-Leste,rural,Sanitation,2022,52.00829,473841.68668,At least basic
TLS,Timor-Leste,urban,Sanitation,2022,71.8688,309184.83586,At least basic
TLS,Timor-Leste,total,Drinking water,2022,87.01864,1167177.48381,At least basic
TLS,Timor-Leste,rural,Drinking water,2022,81.62484,743674.70547,At least basic
TLS,Timor-Leste,urban,Drinking water,2022,98.44156,423502.7872,At least basic
TLS,Timor-Leste,total,Sanitation,2022,15.30042,205223.9779,Limited service
TLS,Timor-Leste,rural,Sanitation,2022,12.03152,109617.81165,Limited service
TLS,Timor-Leste,urban,Sanitation,2022,22.22328,95606.16787,Limited service
TLS,Timor-Leste,total,Drinking water,2022,1.91157,25639.82404,Limited service
TLS,Timor-Leste,rural,Drinking water,2022,2.07832,18935.30143,Limited service
TLS,Timor-Leste,urban,Drinking water,2022,1.55844,6704.5228,Limited service
TLS,Timor-Leste,total,Sanitation,2022,10.36494,139024.54478,Open defecation
TLS,Timor-Leste,rural,Sanitation,2022,15.25917,139024.54568,Open defecation
TLS,Timor-Leste,urban,Sanitation,2022,0,0,Open defecation
TLS,Timor-Leste,total,Drinking water,2022,3.23624,43407.54556,Surface water
TLS,Timor-Leste,rural,Drinking water,2022,4.76436,43407.54585,Surface water
TLS,Timor-Leste,urban,Drinking water,2022,0,0,Surface water
TLS,Timor-Leste,total,Sanitation,2022,15.95628,214020.96081,Unimproved
TLS,Timor-Leste,rural,Sanitation,2022,20.70102,188604.646,Unimproved
TLS,Timor-Leste,urban,Sanitation,2022,5.90792,25416.30627,Unimproved
TLS,Timor-Leste,total,Drinking water,2022,7.83355,105071.14658,Unimproved
TLS,Timor-Leste,rural,Drinking water,2022,11.53248,105071.13725,Unimproved
TLS,Timor-Leste,urban,Drinking water,2022,0,0,Unimproved
TON,Tonga,total,Hygiene,2016,69.5574,73527.04163,Basic service
TON,Tonga,rural,Hygiene,2016,66.26848,53783.31214,Basic service
TON,Tonga,urban,Hygiene,2016,80.43143,19743.72763,Basic service
TON,Tonga,total,Sanitation,2016,59.43066,62822.36803,Basic service
TON,Tonga,rural,Sanitation,2016,55.59639,45121.87681,Basic service
TON,Tonga,urban,Sanitation,2016,72.10775,17700.49056,Basic service
TON,Tonga,total,Drinking water,2016,69.11992,73064.59259,Basic service
TON,Tonga,rural,Drinking water,2016,75.34374,61148.76959,Basic service
TON,Tonga,urban,Drinking water,2016,48.54234,11915.8244,Basic service
TON,Tonga,total,Hygiene,2016,28.52666,30154.67431,Limited service
TON,Tonga,rural,Hygiene,2016,32.35438,26258.72764,Limited service
TON,Tonga,urban,Hygiene,2016,15.87119,3895.94584,Limited service
TON,Tonga,total,Sanitation,2016,2.46859,2609.47542,Limited service
TON,Tonga,rural,Sanitation,2016,2.60341,2112.92045,Limited service
TON,Tonga,urban,Sanitation,2016,2.02285,496.55491,Limited service
TON,Tonga,total,Drinking water,2016,0.87996,930.17989,Limited service
TON,Tonga,rural,Drinking water,2016,1.10293,895.13889,Limited service
TON,Tonga,urban,Drinking water,2016,0.14275,35.04097,Limited service
TON,Tonga,total,Hygiene,2016,1.91594,2025.284,No handwashing facility
TON,Tonga,rural,Hygiene,2016,1.37714,1117.67922,No handwashing facility
TON,Tonga,urban,Hygiene,2016,3.69738,907.60556,No handwashing facility
TON,Tonga,total,Sanitation,2016,0.12187,128.8241,Open defecation
TON,Tonga,rural,Sanitation,2016,0.13324,108.13341,Open defecation
TON,Tonga,urban,Sanitation,2016,0.08429,20.69068,Open defecation
TON,Tonga,total,Drinking water,2016,0,0,Surface water
TON,Tonga,rural,Drinking water,2016,0,0,Surface water
TON,Tonga,urban,Drinking water,2016,0,0,Surface water
TON,Tonga,total,Sanitation,2016,34.2941,36251.26189,Safely managed service
TON,Tonga,rural,Sanitation,2016,37.10424,30113.69569,Safely managed service
TON,Tonga,urban,Sanitation,2016,25.00304,6137.56523,Safely managed service
TON,Tonga,total,Drinking water,2016,29.46959,31151.4151,Safely managed service
TON,Tonga,rural,Drinking water,2016,23.10427,18751.36247,Safely managed service
TON,Tonga,urban,Drinking water,2016,50.51498,12400.0519,Safely managed service
TON,Tonga,total,Sanitation,2016,3.68478,3895.07089,Unimproved
TON,Tonga,rural,Sanitation,2016,4.56272,3703.09401,Unimproved
TON,Tonga,urban,Sanitation,2016,0.78207,191.9775,Unimproved
TON,Tonga,total,Drinking water,2016,0.53053,560.80889,Unimproved
TON,Tonga,rural,Drinking water,2016,0.44905,364.44765,Unimproved
TON,Tonga,urban,Drinking water,2016,0.79993,196.36196,Unimproved
TON,Tonga,total,Hygiene,2017,69.5499,73316.02257,Basic service
TON,Tonga,rural,Hygiene,2017,66.26848,53671.76837,Basic service
TON,Tonga,urban,Hygiene,2017,80.43143,19644.25245,Basic service
TON,Tonga,total,Sanitation,2017,60.14814,63405.16575,Basic service
TON,Tonga,rural,Sanitation,2017,56.3578,45644.96972,Basic service
TON,Tonga,urban,Sanitation,2017,72.71735,17760.19522,Basic service
TON,Tonga,total,Drinking water,2017,69.15705,72901.9054,Basic service
TON,Tonga,rural,Drinking water,2017,75.36068,61035.66797,Basic service
TON,Tonga,urban,Drinking water,2017,48.58511,11866.23383,Basic service
TON,Tonga,total,Hygiene,2017,28.53539,30080.5863,Limited service
TON,Tonga,rural,Hygiene,2017,32.35438,26204.26842,Limited service
TON,Tonga,urban,Hygiene,2017,15.87119,3876.31683,Limited service
TON,Tonga,total,Sanitation,2017,2.77073,2920.76092,Limited service
TON,Tonga,rural,Sanitation,2017,2.94345,2383.94194,Limited service
TON,Tonga,urban,Sanitation,2017,2.19795,536.81889,Limited service
TON,Tonga,total,Drinking water,2017,0.88069,928.37839,Limited service
TON,Tonga,rural,Drinking water,2017,1.10318,893.48322,Limited service
TON,Tonga,urban,Drinking water,2017,0.14287,34.89514,Limited service
TON,Tonga,total,Hygiene,2017,1.91471,2018.39109,No handwashing facility
TON,Tonga,rural,Hygiene,2017,1.37714,1115.36121,No handwashing facility
TON,Tonga,urban,Hygiene,2017,3.69738,903.03275,No handwashing facility
TON,Tonga,total,Sanitation,2017,0.11662,122.93583,Open defecation
TON,Tonga,rural,Sanitation,2017,0.12623,102.23334,Open defecation
TON,Tonga,urban,Sanitation,2017,0.08476,20.70249,Open defecation
TON,Tonga,total,Drinking water,2017,0,0,Surface water
TON,Tonga,rural,Drinking water,2017,0,0,Surface water
TON,Tonga,urban,Drinking water,2017,0,0,Surface water
TON,Tonga,total,Sanitation,2017,33.84601,35678.76911,Safely managed service
TON,Tonga,rural,Sanitation,2017,36.72721,29745.87711,Safely managed service
TON,Tonga,urban,Sanitation,2017,24.29163,5932.89086,Safely managed service
TON,Tonga,total,Drinking water,2017,29.46936,31065.12581,Safely managed service
TON,Tonga,rural,Drinking water,2017,23.10947,18716.67939,Safely managed service
TON,Tonga,urban,Drinking water,2017,50.55948,12348.44601,Safely managed service
TON,Tonga,total,Sanitation,2017,3.1185,3287.36685,Unimproved
TON,Tonga,rural,Sanitation,2017,3.84532,3114.3752,Unimproved
TON,Tonga,urban,Sanitation,2017,0.70831,172.99434,Unimproved
TON,Tonga,total,Drinking water,2017,0.4929,519.59253,Unimproved
TON,Tonga,rural,Drinking water,2017,0.42667,345.568,Unimproved
TON,Tonga,urban,Drinking water,2017,0.71254,174.02734,Unimproved
TON,Tonga,total,Hygiene,2018,69.54451,73126.05291,Basic service
TON,Tonga,rural,Hygiene,2018,66.26848,53563.32663,Basic service
TON,Tonga,urban,Hygiene,2018,80.43143,19562.73037,Basic service
TON,Tonga,total,Sanitation,2018,60.86257,63996.99416,Basic service
TON,Tonga,rural,Sanitation,2018,57.11266,46162.88217,Basic service
TON,Tonga,urban,Sanitation,2018,73.3243,17834.11727,Basic service
TON,Tonga,total,Drinking water,2018,69.19013,72753.42395,Basic service
TON,Tonga,rural,Drinking water,2018,75.37762,60926.03776,Basic service
TON,Tonga,urban,Drinking water,2018,48.62788,11827.39169,Basic service
